STUDENT_ID,GENDER,PREF1,PREF2,PREF3,PREF4,PREF5,PREF6,PREF7
2924,여,상당고,충대사대부고,서원고,봉명고,청주중앙여고,충북여고,일신여고
2925,여,청주여고,일신여고,산남고,서원고,흥덕고,충북여고,주성고
2926,여,주성고,서원고,일신여고,봉명고,청주여고,흥덕고,충북여고
2927,여,상당고,금천고,산남고,충북여고,흥덕고,청주여고,청주대성고
2928,여,흥덕고,충북여고,산남고,청주여고,금천고,서원고,주성고
2929,여,금천고,충북여고,청주여고,주성고,일신여고,청주대성고,서원고
2930,여,금천고,주성고,흥덕고,일신여고,청주대성고,충북여고,청주여고
2931,여,상당고,청주대성고,일신여고,주성고,봉명고,서원고,흥덕고
2932,여,상당고,봉명고,청주중앙여고,산남고,청주대성고,흥덕고,청주여고
2933,여,상당고,서원고,충북여고,흥덕고,일신여고,산남고,주성고
2934,여,청주대성고,충대사대부고,상당고,주성고,청주여고,흥덕고,서원고
2935,여,상당고,금천고,산남고,청주대성고,서원고,봉명고,일신여고
2936,여,청주중앙여고,일신여고,산남고,충대사대부고,흥덕고,충북여고,봉명고
2937,여,충북여고,일신여고,산남고,상당고,청주대성고,주성고,서원고
2938,여,청주여고,흥덕고,충대사대부고,일신여고,충북여고,봉명고,산남고
2939,여,봉명고,충북여고,일신여고,상당고,충대사대부고,서원고,금천고
2940,여,흥덕고,충대사대부고,서원고,청주대성고,일신여고,주성고,봉명고
2941,여,청주대성고,산남고,금천고,흥덕고,청주중앙여고,봉명고,일신여고
2942,여,청주여고,충대사대부고,일신여고,봉명고,흥덕고,금천고,서원고
2943,여,청주여고,일신여고,상당고,청주중앙여고,흥덕고,금천고,서원고
2944,여,청주대성고,서원고,충대사대부고,산남고,흥덕고,봉명고,일신여고
2945,여,충북여고,주성고,금천고,일신여고,산남고,서원고,청주대성고
2946,여,봉명고,산남고,청주중앙여고,청주대성고,금천고,흥덕고,청주여고
2947,여,충북여고,금천고,청주대성고,충대사대부고,봉명고,흥덕고,청주중앙여고
2948,여,청주중앙여고,청주대성고,흥덕고,충대사대부고,봉명고,상당고,서원고
2949,여,금천고,일신여고,충대사대부고,청주중앙여고,서원고,주성고,청주여고
2950,여,청주여고,충북여고,금천고,주성고,일신여고,충대사대부고,청주중앙여고
2951,여,서원고,금천고,충대사대부고,흥덕고,일신여고,상당고,청주여고
2952,여,충북여고,청주여고,서원고,흥덕고,산남고,충대사대부고,청주중앙여고
2953,여,흥덕고,서원고,일신여고,충대사대부고,상당고,금천고,충북여고
2954,여,상당고,봉명고,충북여고,흥덕고,주성고,청주여고,산남고
2955,여,서원고,충북여고,청주중앙여고,충대사대부고,주성고,청주여고,상당고
2956,여,충대사대부고,일신여고,흥덕고,금천고,청주중앙여고,상당고,청주대성고
2957,여,청주대성고,봉명고,청주여고,서원고,상당고,주성고,흥덕고
2958,여,금천고,충북여고,청주대성고,일신여고,청주중앙여고,흥덕고,충대사대부고
2959,여,청주중앙여고,청주여고,충북여고,상당고,서원고,주성고,일신여고
2960,여,청주대성고,상당고,청주여고,충북여고,충대사대부고,봉명고,흥덕고
2961,여,흥덕고,금천고,일신여고,주성고,청주여고,충북여고,청주중앙여고
2962,여,금천고,산남고,충북여고,서원고,청주대성고,일신여고,청주중앙여고
2963,여,청주중앙여고,봉명고,서원고,주성고,청주대성고,충북여고,일신여고
2964,여,충북여고,청주대성고,일신여고,산남고,청주여고,상당고,충대사대부고
2965,여,청주여고,봉명고,충대사대부고,금천고,상당고,청주중앙여고,흥덕고
2966,여,청주중앙여고,서원고,상당고,산남고,충북여고,충대사대부고,봉명고
2967,여,일신여고,청주중앙여고,청주여고,충북여고,서원고,금천고,상당고
2968,여,상당고,산남고,일신여고,주성고,금천고,청주대성고,흥덕고
2969,여,상당고,산남고,봉명고,주성고,청주여고,청주대성고,금천고
2970,여,청주중앙여고,청주여고,충대사대부고,흥덕고,서원고,금천고,일신여고
2971,여,금천고,주성고,흥덕고,청주대성고,청주중앙여고,상당고,서원고
2972,여,봉명고,청주중앙여고,금천고,산남고,서원고,충북여고,주성고
2973,여,일신여고,청주중앙여고,봉명고,상당고,충대사대부고,청주대성고,금천고
2974,여,봉명고,일신여고,충대사대부고,상당고,금천고,주성고,서원고
2975,여,봉명고,청주대성고,상당고,충대사대부고,서원고,청주여고,충북여고
2976,여,충북여고,금천고,상당고,주성고,청주여고,청주중앙여고,충대사대부고
2977,여,상당고,충북여고,청주중앙여고,충대사대부고,주성고,봉명고,서원고
2978,여,상당고,주성고,산남고,흥덕고,금천고,서원고,청주대성고
2979,여,금천고,상당고,충대사대부고,주성고,산남고,청주중앙여고,청주대성고
2980,여,흥덕고,청주중앙여고,주성고,상당고,서원고,봉명고,일신여고
2981,여,청주여고,봉명고,청주중앙여고,충북여고,일신여고,충대사대부고,흥덕고
2982,여,봉명고,충대사대부고,청주대성고,일신여고,청주여고,충북여고,서원고
2983,여,청주중앙여고,청주여고,상당고,서원고,금천고,주성고,청주대성고
2984,여,산남고,충북여고,서원고,충대사대부고,금천고,청주여고,봉명고
2985,여,청주대성고,일신여고,충북여고,주성고,청주중앙여고,청주여고,충대사대부고
2986,여,상당고,금천고,주성고,서원고,청주대성고,일신여고,산남고
2987,여,청주중앙여고,충대사대부고,주성고,봉명고,청주대성고,산남고,청주여고
2988,여,흥덕고,충북여고,청주여고,주성고,봉명고,산남고,상당고
2989,여,청주대성고,상당고,청주여고,봉명고,주성고,충북여고,청주중앙여고
2990,여,봉명고,주성고,청주여고,서원고,일신여고,금천고,상당고
2991,여,흥덕고,주성고,금천고,청주여고,산남고,충대사대부고,봉명고
2992,여,흥덕고,충대사대부고,산남고,청주대성고,일신여고,청주중앙여고,봉명고
2993,여,상당고,충대사대부고,일신여고,충북여고,청주중앙여고,금천고,산남고
2994,여,청주중앙여고,청주여고,금천고,충대사대부고,흥덕고,일신여고,청주대성고
2995,여,봉명고,충북여고,청주여고,청주대성고,일신여고,청주중앙여고,상당고
2996,여,청주여고,금천고,산남고,주성고,상당고,흥덕고,청주중앙여고
2997,여,산남고,서원고,상당고,일신여고,충북여고,봉명고,주성고
2998,여,서원고,산남고,금천고,청주중앙여고,봉명고,일신여고,흥덕고
2999,여,청주대성고,일신여고,흥덕고,서원고,봉명고,산남고,청주여고
3000,여,봉명고,청주대성고,금천고,충북여고,산남고,주성고,충대사대부고
3001,여,상당고,충대사대부고,청주중앙여고,금천고,봉명고,주성고,청주여고
3002,여,금천고,흥덕고,충북여고,청주대성고,봉명고,상당고,주성고
3003,여,청주대성고,청주여고,산남고,봉명고,금천고,청주중앙여고,서원고
3004,여,산남고,충북여고,봉명고,일신여고,청주여고,상당고,충대사대부고
3005,여,금천고,일신여고,청주여고,충대사대부고,주성고,상당고,청주중앙여고
3006,여,충대사대부고,서원고,상당고,봉명고,청주여고,일신여고,금천고
3007,여,청주대성고,상당고,주성고,일신여고,청주여고,흥덕고,봉명고
3008,여,서원고,상당고,청주중앙여고,충북여고,충대사대부고,청주여고,봉명고
3009,여,청주중앙여고,산남고,충북여고,흥덕고,청주여고,청주대성고,일신여고
3010,여,청주중앙여고,충대사대부고,금천고,흥덕고,서원고,상당고,청주여고
3011,여,서원고,일신여고,청주여고,봉명고,산남고,청주중앙여고,청주대성고
3012,여,서원고,금천고,상당고,청주여고,흥덕고,청주대성고,산남고
3013,여,청주여고,청주중앙여고,봉명고,흥덕고,청주대성고,충북여고,금천고
3014,여,충북여고,충대사대부고,청주중앙여고,흥덕고,일신여고,금천고,산남고
3015,여,충북여고,일신여고,봉명고,청주대성고,청주여고,산남고,충대사대부고
3016,여,흥덕고,산남고,청주여고,일신여고,상당고,금천고,충대사대부고
3017,여,흥덕고,일신여고,청주대성고,청주중앙여고,충북여고,상당고,금천고
3018,여,일신여고,청주중앙여고,청주대성고,상당고,충북여고,충대사대부고,주성고
3019,여,산남고,청주대성고,충대사대부고,주성고,일신여고,봉명고,흥덕고
3020,여,서원고,일신여고,충북여고,주성고,충대사대부고,흥덕고,상당고
3021,여,금천고,서원고,상당고,충대사대부고,충북여고,일신여고,산남고
3022,여,일신여고,흥덕고,청주대성고,충북여고,주성고,서원고,봉명고
3023,여,충대사대부고,청주대성고,청주중앙여고,흥덕고,봉명고,산남고,주성고
3024,여,충북여고,봉명고,청주중앙여고,청주여고,흥덕고,청주대성고,일신여고
3025,여,청주대성고,상당고,충대사대부고,산남고,서원고,충북여고,흥덕고
3026,여,충북여고,상당고,일신여고,청주중앙여고,서원고,흥덕고,청주여고
3027,여,주성고,충북여고,상당고,서원고,산남고,흥덕고,일신여고
3028,여,청주여고,주성고,상당고,서원고,일신여고,충대사대부고,산남고
3029,여,청주대성고,일신여고,상당고,주성고,금천고,충대사대부고,산남고
3030,여,상당고,청주여고,산남고,청주대성고,충북여고,흥덕고,청주중앙여고
3031,여,주성고,산남고,청주대성고,청주중앙여고,흥덕고,봉명고,일신여고
3032,여,서원고,상당고,청주대성고,주성고,산남고,흥덕고,충대사대부고
3033,여,산남고,청주중앙여고,금천고,일신여고,흥덕고,청주대성고,충대사대부고
3034,여,충북여고,충대사대부고,산남고,청주여고,흥덕고,청주대성고,금천고
3035,여,일신여고,봉명고,산남고,청주대성고,상당고,충대사대부고,주성고
3036,여,주성고,봉명고,청주중앙여고,상당고,충북여고,청주여고,금천고
3037,여,청주여고,청주대성고,산남고,서원고,흥덕고,금천고,충대사대부고
3038,여,충북여고,청주대성고,산남고,서원고,일신여고,청주여고,상당고
3039,여,금천고,주성고,상당고,서원고,청주대성고,충대사대부고,봉명고
3040,여,청주대성고,금천고,일신여고,주성고,상당고,충대사대부고,충북여고
3041,여,일신여고,충북여고,서원고,흥덕고,봉명고,산남고,청주중앙여고
3042,여,산남고,주성고,일신여고,청주여고,흥덕고,충북여고,충대사대부고
3043,여,충대사대부고,금천고,흥덕고,상당고,충북여고,청주여고,서원고
3044,여,금천고,청주대성고,상당고,청주여고,일신여고,서원고,주성고
3045,여,금천고,봉명고,충북여고,흥덕고,청주중앙여고,상당고,주성고
3046,여,봉명고,청주여고,서원고,충북여고,산남고,충대사대부고,상당고
3047,여,청주중앙여고,주성고,충북여고,충대사대부고,일신여고,청주여고,흥덕고
3048,여,충북여고,청주여고,일신여고,충대사대부고,금천고,서원고,상당고
3049,여,흥덕고,충북여고,상당고,일신여고,청주중앙여고,충대사대부고,주성고
3050,여,산남고,청주중앙여고,충북여고,청주여고,서원고,상당고,금천고
3051,여,산남고,청주여고,주성고,상당고,금천고,충대사대부고,충북여고
3052,여,청주중앙여고,충북여고,주성고,청주여고,서원고,청주대성고,일신여고
3053,여,상당고,일신여고,충대사대부고,금천고,청주중앙여고,청주여고,흥덕고
3054,여,봉명고,주성고,충북여고,일신여고,청주대성고,상당고,청주중앙여고
3055,여,산남고,청주여고,주성고,충북여고,서원고,청주대성고,청주중앙여고
3056,여,봉명고,산남고,일신여고,청주중앙여고,충북여고,서원고,청주대성고
3057,여,상당고,봉명고,금천고,산남고,일신여고,충대사대부고,청주대성고
3058,여,산남고,청주여고,청주중앙여고,충북여고,일신여고,흥덕고,충대사대부고
3059,여,봉명고,흥덕고,산남고,청주중앙여고,일신여고,상당고,충북여고
3060,여,일신여고,흥덕고,충북여고,금천고,서원고,충대사대부고,주성고
3061,여,상당고,청주중앙여고,청주여고,충북여고,주성고,충대사대부고,봉명고
3062,여,상당고,서원고,일신여고,금천고,산남고,흥덕고,봉명고
3063,여,금천고,상당고,봉명고,충대사대부고,충북여고,서원고,청주여고
3064,여,흥덕고,산남고,서원고,청주대성고,충북여고,주성고,금천고
3065,여,청주중앙여고,금천고,서원고,충북여고,청주여고,충대사대부고,주성고
3066,여,상당고,서원고,흥덕고,금천고,일신여고,산남고,청주대성고
3067,여,상당고,청주중앙여고,청주여고,주성고,충북여고,청주대성고,충대사대부고
3068,여,봉명고,일신여고,충대사대부고,서원고,흥덕고,청주여고,주성고
3069,여,봉명고,청주대성고,충대사대부고,상당고,산남고,충북여고,서원고
3070,여,흥덕고,청주여고,충북여고,일신여고,금천고,주성고,서원고
3071,여,산남고,충대사대부고,흥덕고,청주여고,충북여고,서원고,봉명고
3072,여,주성고,흥덕고,서원고,청주여고,충대사대부고,일신여고,청주대성고
3073,여,충대사대부고,서원고,청주대성고,주성고,청주여고,흥덕고,청주중앙여고
3074,여,일신여고,봉명고,청주대성고,충대사대부고,서원고,청주중앙여고,충북여고
3075,여,충대사대부고,충북여고,일신여고,청주여고,주성고,청주대성고,서원고
3076,여,청주대성고,금천고,서원고,흥덕고,충대사대부고,산남고,충북여고
3077,여,충대사대부고,청주중앙여고,청주대성고,충북여고,일신여고,봉명고,흥덕고
3078,여,주성고,상당고,충대사대부고,일신여고,봉명고,청주중앙여고,흥덕고
3079,여,충북여고,충대사대부고,청주여고,금천고,청주대성고,일신여고,주성고
3080,여,금천고,상당고,청주대성고,주성고,충대사대부고,봉명고,청주여고
3081,여,봉명고,금천고,충북여고,청주여고,청주중앙여고,일신여고,청주대성고
3082,여,충북여고,청주대성고,서원고,청주여고,일신여고,청주중앙여고,금천고
3083,여,주성고,일신여고,봉명고,청주대성고,서원고,금천고,충대사대부고
3084,여,청주중앙여고,청주여고,서원고,흥덕고,상당고,금천고,일신여고
3085,여,충대사대부고,청주대성고,흥덕고,봉명고,충북여고,청주중앙여고,일신여고
3086,여,봉명고,청주중앙여고,금천고,충대사대부고,산남고,충북여고,청주대성고
3087,여,주성고,일신여고,충북여고,금천고,충대사대부고,청주대성고,봉명고
3088,여,일신여고,청주대성고,금천고,흥덕고,상당고,산남고,청주중앙여고
3089,여,서원고,청주중앙여고,청주대성고,상당고,금천고,충북여고,산남고
3090,여,주성고,청주여고,일신여고,흥덕고,청주대성고,봉명고,금천고
3091,여,서원고,주성고,봉명고,산남고,청주여고,청주중앙여고,상당고
3092,여,서원고,주성고,충대사대부고,금천고,일신여고,청주중앙여고,충북여고
3093,여,일신여고,충북여고,청주대성고,흥덕고,금천고,청주여고,충대사대부고
3094,여,산남고,봉명고,충북여고,금천고,청주여고,서원고,일신여고
3095,여,산남고,상당고,충대사대부고,서원고,주성고,청주중앙여고,봉명고
3096,여,서원고,일신여고,청주대성고,흥덕고,금천고,상당고,충대사대부고
3097,여,충대사대부고,일신여고,청주대성고,산남고,상당고,충북여고,봉명고
3098,여,금천고,산남고,청주여고,일신여고,서원고,봉명고,충대사대부고
3099,여,상당고,금천고,청주대성고,충북여고,서원고,봉명고,청주여고
3100,여,서원고,일신여고,금천고,주성고,상당고,청주대성고,충북여고
3101,여,산남고,흥덕고,일신여고,봉명고,청주여고,금천고,청주대성고
3102,여,상당고,금천고,서원고,충북여고,청주중앙여고,청주여고,주성고
3103,여,충대사대부고,청주여고,금천고,일신여고,상당고,청주중앙여고,주성고
3104,여,흥덕고,청주중앙여고,청주여고,산남고,상당고,일신여고,서원고
3105,여,청주중앙여고,상당고,금천고,충대사대부고,청주여고,일신여고,산남고
3106,여,상당고,산남고,충북여고,주성고,일신여고,청주중앙여고,흥덕고
3107,여,청주여고,일신여고,충대사대부고,금천고,봉명고,충북여고,주성고
3108,여,청주여고,서원고,금천고,청주대성고,청주중앙여고,충북여고,산남고
3109,여,충대사대부고,서원고,청주여고,상당고,충북여고,일신여고,산남고
3110,여,흥덕고,상당고,주성고,산남고,충북여고,청주대성고,청주중앙여고
3111,여,청주여고,서원고,금천고,주성고,산남고,흥덕고,청주대성고
3112,여,일신여고,상당고,충북여고,청주여고,흥덕고,금천고,봉명고
3113,여,충대사대부고,흥덕고,일신여고,청주대성고,상당고,충북여고,서원고
3114,여,충북여고,봉명고,서원고,산남고,청주중앙여고,상당고,청주대성고
3115,여,산남고,청주대성고,상당고,일신여고,주성고,흥덕고,금천고
3116,여,충북여고,충대사대부고,금천고,흥덕고,일신여고,청주대성고,청주여고
3117,여,청주여고,충대사대부고,청주대성고,서원고,주성고,충북여고,흥덕고
3118,여,충북여고,서원고,상당고,청주여고,봉명고,산남고,청주중앙여고
3119,여,봉명고,청주여고,청주중앙여고,흥덕고,주성고,청주대성고,산남고
3120,여,충대사대부고,금천고,서원고,주성고,충북여고,청주중앙여고,상당고
3121,여,청주대성고,상당고,금천고,흥덕고,산남고,주성고,충북여고
3122,여,산남고,충북여고,충대사대부고,주성고,청주중앙여고,흥덕고,봉명고
3123,여,금천고,일신여고,청주대성고,서원고,청주여고,봉명고,주성고
3124,여,충대사대부고,서원고,봉명고,상당고,산남고,주성고,청주여고
3125,여,충대사대부고,서원고,흥덕고,청주여고,주성고,청주대성고,산남고
3126,여,금천고,청주여고,상당고,청주대성고,봉명고,서원고,충대사대부고
3127,여,청주여고,청주대성고,산남고,충대사대부고,충북여고,흥덕고,금천고
3128,여,충대사대부고,상당고,충북여고,금천고,봉명고,주성고,청주중앙여고
3129,여,봉명고,상당고,산남고,흥덕고,청주대성고,서원고,충북여고
3130,여,충대사대부고,산남고,일신여고,충북여고,청주중앙여고,흥덕고,주성고
3131,여,충대사대부고,청주대성고,일신여고,상당고,흥덕고,산남고,주성고
3132,여,봉명고,흥덕고,충대사대부고,충북여고,상당고,서원고,일신여고
3133,여,청주여고,서원고,충북여고,주성고,충대사대부고,청주중앙여고,금천고
3134,여,흥덕고,서원고,청주대성고,청주여고,산남고,충북여고,금천고
3135,여,봉명고,충대사대부고,청주중앙여고,상당고,서원고,일신여고,청주대성고
3136,여,청주여고,금천고,상당고,봉명고,청주대성고,청주중앙여고,충북여고
3137,여,봉명고,흥덕고,서원고,청주여고,주성고,일신여고,충대사대부고
3138,여,상당고,청주대성고,서원고,청주중앙여고,청주여고,충대사대부고,일신여고
3139,여,충대사대부고,충북여고,일신여고,상당고,청주대성고,흥덕고,봉명고
3140,여,상당고,충대사대부고,일신여고,청주대성고,흥덕고,주성고,청주중앙여고
3141,여,흥덕고,서원고,산남고,충북여고,금천고,일신여고,청주대성고
3142,여,일신여고,주성고,청주대성고,충북여고,흥덕고,봉명고,상당고
3143,여,청주여고,일신여고,주성고,충북여고,충대사대부고,청주중앙여고,흥덕고
3144,여,충북여고,청주대성고,금천고,서원고,봉명고,주성고,흥덕고
3145,여,봉명고,주성고,산남고,청주중앙여고,충북여고,서원고,충대사대부고
3146,여,봉명고,산남고,청주대성고,주성고,일신여고,충북여고,충대사대부고
3147,여,흥덕고,서원고,청주중앙여고,청주여고,금천고,일신여고,충북여고
3148,여,청주여고,상당고,주성고,청주중앙여고,청주대성고,금천고,산남고
3149,여,산남고,일신여고,충대사대부고,청주중앙여고,서원고,청주여고,청주대성고
3150,여,청주중앙여고,금천고,충대사대부고,봉명고,산남고,청주대성고,서원고
3151,여,일신여고,충북여고,흥덕고,충대사대부고,주성고,청주대성고,청주여고
3152,여,충대사대부고,상당고,청주대성고,산남고,청주여고,주성고,서원고
3153,여,상당고,봉명고,청주중앙여고,흥덕고,산남고,일신여고,청주대성고
3154,여,청주중앙여고,일신여고,주성고,산남고,충대사대부고,봉명고,충북여고
3155,여,봉명고,충북여고,상당고,일신여고,충대사대부고,흥덕고,청주대성고
3156,여,주성고,충북여고,상당고,청주중앙여고,청주여고,서원고,금천고
3157,여,청주중앙여고,일신여고,서원고,봉명고,상당고,주성고,충북여고
3158,여,산남고,충대사대부고,청주대성고,상당고,주성고,금천고,흥덕고
3159,여,서원고,금천고,산남고,흥덕고,청주중앙여고,충북여고,청주여고
3160,여,서원고,금천고,청주대성고,충대사대부고,일신여고,산남고,봉명고
3161,여,산남고,청주여고,금천고,청주대성고,서원고,청주중앙여고,주성고
3162,여,서원고,충북여고,일신여고,금천고,산남고,충대사대부고,흥덕고
3163,여,흥덕고,서원고,청주중앙여고,주성고,상당고,충북여고,봉명고
3164,여,흥덕고,청주대성고,서원고,청주여고,주성고,금천고,청주중앙여고
3165,여,봉명고,금천고,일신여고,상당고,청주중앙여고,흥덕고,청주대성고
3166,여,청주중앙여고,봉명고,서원고,일신여고,청주여고,충북여고,흥덕고
3167,여,상당고,금천고,일신여고,청주여고,청주중앙여고,흥덕고,산남고
3168,여,충대사대부고,충북여고,청주중앙여고,서원고,상당고,산남고,청주대성고
3169,여,청주중앙여고,흥덕고,충대사대부고,금천고,일신여고,서원고,청주대성고
3170,여,일신여고,충북여고,흥덕고,청주대성고,충대사대부고,청주중앙여고,산남고
3171,여,청주대성고,봉명고,충대사대부고,산남고,상당고,청주여고,일신여고
3172,여,산남고,주성고,봉명고,서원고,금천고,충대사대부고,청주여고
3173,여,금천고,일신여고,서원고,봉명고,청주대성고,흥덕고,산남고
3174,여,산남고,금천고,충북여고,청주대성고,청주여고,봉명고,주성고
3175,여,서원고,청주중앙여고,충북여고,상당고,주성고,흥덕고,청주여고
3176,여,상당고,청주여고,충북여고,일신여고,청주중앙여고,청주대성고,서원고
3177,여,흥덕고,일신여고,청주중앙여고,서원고,충북여고,청주여고,청주대성고
3178,여,청주대성고,청주중앙여고,상당고,청주여고,주성고,금천고,흥덕고
3179,여,흥덕고,충대사대부고,청주여고,주성고,청주대성고,금천고,서원고
3180,여,서원고,흥덕고,금천고,청주여고,청주중앙여고,충대사대부고,산남고
3181,여,충대사대부고,일신여고,청주여고,봉명고,청주중앙여고,충북여고,서원고
3182,여,청주여고,청주중앙여고,산남고,충북여고,서원고,청주대성고,흥덕고
3183,여,청주중앙여고,청주여고,충대사대부고,봉명고,충북여고,산남고,주성고
3184,여,청주대성고,산남고,충북여고,서원고,상당고,흥덕고,금천고
3185,여,청주대성고,청주중앙여고,주성고,청주여고,봉명고,충대사대부고,상당고
3186,여,일신여고,청주중앙여고,주성고,충북여고,봉명고,청주여고,산남고
3187,여,산남고,충대사대부고,서원고,봉명고,주성고,일신여고,금천고
3188,여,봉명고,충북여고,서원고,청주중앙여고,상당고,금천고,충대사대부고
3189,여,상당고,주성고,청주대성고,청주중앙여고,금천고,산남고,서원고
3190,여,서원고,주성고,금천고,충대사대부고,산남고,충북여고,청주중앙여고
3191,여,충대사대부고,청주여고,봉명고,청주중앙여고,산남고,서원고,흥덕고
3192,여,주성고,금천고,산남고,서원고,청주여고,청주대성고,흥덕고
3193,여,일신여고,주성고,흥덕고,금천고,서원고,충북여고,상당고
3194,여,흥덕고,청주여고,서원고,청주중앙여고,충대사대부고,금천고,주성고
3195,여,청주여고,충북여고,봉명고,서원고,흥덕고,산남고,청주대성고
3196,여,금천고,일신여고,주성고,상당고,산남고,청주여고,충북여고
3197,여,금천고,일신여고,청주여고,충북여고,서원고,봉명고,상당고
3198,여,상당고,봉명고,청주중앙여고,일신여고,청주여고,금천고,산남고
3199,여,금천고,산남고,청주여고,충대사대부고,서원고,흥덕고,충북여고
3200,여,주성고,서원고,산남고,봉명고,흥덕고,상당고,청주중앙여고
3201,여,산남고,일신여고,봉명고,주성고,충대사대부고,상당고,청주대성고
3202,여,봉명고,청주대성고,금천고,상당고,충북여고,주성고,청주중앙여고
3203,여,흥덕고,청주중앙여고,상당고,산남고,충북여고,충대사대부고,주성고
3204,여,충대사대부고,일신여고,충북여고,상당고,봉명고,산남고,청주여고
3205,여,청주중앙여고,청주여고,충대사대부고,흥덕고,산남고,금천고,상당고
3206,여,충북여고,충대사대부고,서원고,주성고,봉명고,상당고,청주대성고
3207,여,서원고,봉명고,충대사대부고,청주대성고,충북여고,상당고,흥덕고
3208,여,봉명고,충대사대부고,산남고,주성고,금천고,상당고,서원고
3209,여,일신여고,충대사대부고,흥덕고,봉명고,청주여고,충북여고,청주중앙여고
3210,여,상당고,서원고,충북여고,청주여고,산남고,청주중앙여고,충대사대부고
3211,여,상당고,흥덕고,청주중앙여고,청주대성고,봉명고,금천고,산남고
3212,여,충북여고,청주대성고,흥덕고,상당고,충대사대부고,주성고,봉명고
3213,여,주성고,금천고,흥덕고,충대사대부고,청주대성고,일신여고,청주중앙여고
3214,여,일신여고,산남고,충북여고,봉명고,청주중앙여고,흥덕고,청주대성고
3215,여,주성고,금천고,청주중앙여고,봉명고,상당고,산남고,청주대성고
3216,여,충북여고,청주여고,청주중앙여고,서원고,청주대성고,금천고,흥덕고
3217,여,충북여고,충대사대부고,청주여고,청주대성고,상당고,청주중앙여고,일신여고
3218,여,일신여고,주성고,청주여고,청주대성고,충대사대부고,상당고,충북여고
3219,여,금천고,상당고,흥덕고,청주여고,산남고,일신여고,청주중앙여고
3220,여,청주대성고,금천고,충대사대부고,서원고,상당고,봉명고,흥덕고
3221,여,상당고,청주중앙여고,청주대성고,금천고,봉명고,흥덕고,산남고
3222,여,충북여고,서원고,상당고,금천고,산남고,청주대성고,흥덕고
3223,여,주성고,충북여고,상당고,충대사대부고,청주중앙여고,청주여고,일신여고
3224,여,봉명고,충대사대부고,충북여고,금천고,일신여고,상당고,주성고
3225,여,산남고,금천고,상당고,청주중앙여고,봉명고,충북여고,주성고
3226,여,청주여고,상당고,서원고,봉명고,산남고,흥덕고,청주대성고
3227,여,금천고,산남고,봉명고,흥덕고,충북여고,주성고,서원고
3228,여,봉명고,산남고,금천고,서원고,충북여고,청주대성고,흥덕고
3229,여,서원고,청주중앙여고,청주대성고,충북여고,상당고,산남고,금천고
3230,여,청주중앙여고,상당고,산남고,봉명고,청주대성고,충북여고,흥덕고
3231,여,충대사대부고,충북여고,금천고,주성고,서원고,산남고,상당고
3232,여,봉명고,금천고,충대사대부고,서원고,청주여고,주성고,흥덕고
3233,여,서원고,충대사대부고,청주중앙여고,충북여고,흥덕고,산남고,상당고
3234,여,주성고,충대사대부고,상당고,충북여고,청주여고,산남고,흥덕고
3235,여,주성고,산남고,충북여고,청주여고,금천고,청주대성고,서원고
3236,여,서원고,청주여고,금천고,흥덕고,일신여고,충대사대부고,청주중앙여고
3237,여,금천고,청주중앙여고,주성고,흥덕고,청주여고,봉명고,충대사대부고
3238,여,청주대성고,청주여고,충대사대부고,상당고,흥덕고,주성고,산남고
3239,여,주성고,청주여고,서원고,충북여고,상당고,봉명고,산남고
3240,여,금천고,상당고,산남고,충대사대부고,서원고,봉명고,청주여고
3241,여,서원고,상당고,주성고,청주대성고,봉명고,일신여고,충대사대부고
3242,여,일신여고,청주여고,상당고,봉명고,서원고,청주중앙여고,금천고
3243,여,산남고,서원고,청주대성고,청주중앙여고,흥덕고,상당고,청주여고
3244,여,일신여고,청주대성고,상당고,충북여고,청주중앙여고,청주여고,주성고
3245,여,산남고,주성고,봉명고,충대사대부고,일신여고,청주대성고,서원고
3246,여,청주여고,충북여고,산남고,흥덕고,일신여고,청주중앙여고,금천고
3247,여,주성고,일신여고,서원고,충대사대부고,상당고,청주대성고,청주중앙여고
3248,여,금천고,충대사대부고,청주여고,충북여고,서원고,일신여고,산남고
3249,여,청주대성고,일신여고,청주여고,금천고,봉명고,충북여고,충대사대부고
3250,여,충북여고,청주여고,산남고,일신여고,주성고,흥덕고,서원고
3251,여,청주여고,충대사대부고,흥덕고,서원고,주성고,청주중앙여고,봉명고
3252,여,일신여고,서원고,상당고,청주여고,봉명고,흥덕고,청주중앙여고
3253,여,충북여고,서원고,산남고,청주여고,주성고,흥덕고,금천고
3254,여,일신여고,청주대성고,충북여고,주성고,청주여고,산남고,흥덕고
3255,여,충대사대부고,청주중앙여고,충북여고,상당고,흥덕고,주성고,봉명고
3256,여,청주여고,청주대성고,충대사대부고,충북여고,서원고,금천고,주성고
3257,여,충북여고,금천고,봉명고,흥덕고,충대사대부고,청주대성고,산남고
3258,여,봉명고,금천고,주성고,충북여고,산남고,청주여고,청주중앙여고
3259,여,일신여고,청주대성고,주성고,충북여고,금천고,서원고,상당고
3260,여,주성고,금천고,청주대성고,청주여고,서원고,청주중앙여고,산남고
3261,여,청주대성고,청주여고,청주중앙여고,흥덕고,일신여고,주성고,서원고
3262,여,봉명고,산남고,충대사대부고,청주대성고,청주중앙여고,금천고,충북여고
