STD_ID,GND,SCR,PRE1,PRE2,PRE3,PRE4,PRE5,PRE6,PRE7,YEAR_INFO
2246,남,0.99951,금천고,청주고,충대사대부고,봉명고,서원고,상당고,주성고,2023
2247,남,0.92172,봉명고,흥덕고,세광고,청주고,금천고,충북고,운호고,2023
2248,남,0.92849,청주대성고,충대사대부고,금천고,서원고,상당고,운호고,충북고,2023
2249,남,0.99296,흥덕고,금천고,봉명고,주성고,청주대성고,충대사대부고,운호고,2023
2250,남,0.97451,봉명고,흥덕고,금천고,청주대성고,청석고,상당고,서원고,2023
2251,남,0.99122,운호고,청주대성고,충북고,흥덕고,세광고,청주신흥고,주성고,2023
2252,남,0.98295,주성고,청주대성고,운호고,봉명고,청주고,청석고,세광고,2023
2253,남,0.93053,금천고,주성고,청석고,청주신흥고,충북고,운호고,서원고,2023
2254,남,0.93282,청주대성고,서원고,청주신흥고,흥덕고,충대사대부고,금천고,운호고,2023
2255,남,0.94067,청주고,청주대성고,청석고,금천고,서원고,주성고,운호고,2023
2256,남,0.98349,운호고,상당고,청주대성고,청석고,흥덕고,청주고,세광고,2023
2257,남,0.93046,청석고,상당고,서원고,청주신흥고,금천고,흥덕고,청주고,2023
2258,남,0.96665,청주고,청석고,상당고,세광고,서원고,청주신흥고,운호고,2023
2259,남,0.99189,청석고,충북고,봉명고,흥덕고,운호고,금천고,충대사대부고,2023
2260,남,0.91292,충북고,주성고,세광고,청석고,청주고,서원고,상당고,2023
2261,남,0.95915,청주대성고,청주고,청석고,주성고,상당고,운호고,청주신흥고,2023
2262,남,0.96446,운호고,충북고,흥덕고,청주고,상당고,금천고,봉명고,2023
2263,남,0.92954,봉명고,청주대성고,청주고,청석고,주성고,청주신흥고,상당고,2023
2264,남,0.95819,운호고,충대사대부고,청주대성고,상당고,봉명고,서원고,금천고,2023
2265,남,0.96936,충북고,청주신흥고,청주대성고,금천고,청석고,흥덕고,서원고,2023
2266,남,0.91176,서원고,세광고,흥덕고,운호고,상당고,봉명고,충북고,2023
2267,남,0.9458,충북고,서원고,금천고,주성고,흥덕고,봉명고,청주고,2023
2268,남,0.96876,청석고,충대사대부고,청주신흥고,청주고,흥덕고,상당고,세광고,2023
2269,남,0.96603,봉명고,충대사대부고,운호고,청주고,주성고,청주신흥고,서원고,2023
2270,남,0.93608,금천고,충북고,청주대성고,봉명고,흥덕고,상당고,서원고,2023
2271,남,0.93456,금천고,흥덕고,청주신흥고,주성고,청석고,서원고,충대사대부고,2023
2272,남,0.93263,청주고,충대사대부고,청석고,주성고,충북고,봉명고,세광고,2023
2273,남,0.95425,금천고,청석고,충대사대부고,봉명고,세광고,서원고,운호고,2023
2274,남,0.99708,주성고,청주신흥고,청주고,봉명고,충대사대부고,상당고,운호고,2023
2275,남,0.93538,충북고,운호고,상당고,주성고,충대사대부고,청주고,봉명고,2023
2276,남,0.98979,청석고,흥덕고,충북고,청주신흥고,금천고,청주고,세광고,2023
2277,남,0.93447,상당고,주성고,세광고,운호고,봉명고,충대사대부고,서원고,2023
2278,남,0.90123,서원고,운호고,세광고,봉명고,주성고,흥덕고,청주신흥고,2023
2279,남,0.92606,청석고,흥덕고,충대사대부고,충북고,상당고,주성고,세광고,2023
2280,남,0.91386,주성고,상당고,청석고,청주대성고,세광고,봉명고,청주신흥고,2023
2281,남,0.95166,세광고,청석고,충대사대부고,봉명고,운호고,청주신흥고,충북고,2023
2282,남,0.9179,주성고,봉명고,청석고,충북고,흥덕고,운호고,청주대성고,2023
2283,남,0.97394,청석고,청주신흥고,주성고,흥덕고,운호고,충북고,충대사대부고,2023
2284,남,0.9487,청주대성고,청석고,충북고,흥덕고,청주신흥고,서원고,주성고,2023
2285,남,0.96952,충대사대부고,충북고,주성고,서원고,봉명고,금천고,청주고,2023
2286,남,0.99091,청주고,청주신흥고,충대사대부고,흥덕고,서원고,청석고,운호고,2023
2287,남,0.9661,청석고,주성고,청주대성고,운호고,봉명고,청주고,충북고,2023
2288,남,0.93418,청주고,서원고,상당고,청주대성고,충북고,세광고,봉명고,2023
2289,남,0.95514,충북고,청주신흥고,청주대성고,흥덕고,청석고,주성고,운호고,2023
2290,남,0.95229,봉명고,금천고,상당고,운호고,청주신흥고,충북고,세광고,2023
2291,남,0.90156,금천고,청주대성고,운호고,청주신흥고,상당고,세광고,주성고,2023
2292,남,0.93904,청주신흥고,충대사대부고,흥덕고,금천고,운호고,청주대성고,청석고,2023
2293,남,0.97026,주성고,금천고,흥덕고,봉명고,운호고,충북고,서원고,2023
2294,남,0.96801,봉명고,충북고,주성고,청주신흥고,금천고,운호고,흥덕고,2023
2295,남,0.96724,주성고,충북고,청주대성고,청주신흥고,청주고,운호고,충대사대부고,2023
2296,남,0.91152,청주고,청주신흥고,충북고,주성고,금천고,충대사대부고,운호고,2023
2297,남,0.94395,세광고,봉명고,운호고,금천고,청주대성고,충북고,청석고,2023
2298,남,0.99755,봉명고,흥덕고,상당고,운호고,세광고,충북고,서원고,2023
2299,남,0.9107,상당고,청주신흥고,세광고,주성고,흥덕고,충대사대부고,청주대성고,2023
2300,남,0.97434,흥덕고,봉명고,충대사대부고,청주고,청석고,운호고,주성고,2023
2301,남,0.91775,상당고,충북고,주성고,충대사대부고,금천고,세광고,봉명고,2023
2302,남,0.99452,충대사대부고,상당고,주성고,흥덕고,청주신흥고,운호고,세광고,2023
2303,남,0.94491,청주대성고,충대사대부고,주성고,상당고,충북고,서원고,운호고,2023
2304,남,0.93026,충북고,흥덕고,상당고,청주고,청주대성고,서원고,충대사대부고,2023
2305,남,0.97168,충북고,청주고,봉명고,금천고,청석고,운호고,청주신흥고,2023
2306,남,0.90078,봉명고,청주고,운호고,금천고,충대사대부고,청석고,서원고,2023
2307,남,0.92246,청주대성고,청주신흥고,충대사대부고,금천고,주성고,청석고,충북고,2023
2308,남,0.97442,세광고,흥덕고,운호고,청주고,충북고,청석고,청주신흥고,2023
2309,남,0.9658,운호고,청석고,충대사대부고,서원고,청주대성고,상당고,주성고,2023
2310,남,0.95845,주성고,운호고,세광고,충북고,청석고,충대사대부고,서원고,2023
2311,남,0.98102,청주대성고,흥덕고,서원고,청주신흥고,금천고,충대사대부고,충북고,2023
2312,남,0.99773,봉명고,청석고,상당고,충북고,주성고,세광고,청주대성고,2023
2313,남,0.95088,흥덕고,충대사대부고,주성고,금천고,서원고,세광고,봉명고,2023
2314,남,0.97194,서원고,세광고,주성고,운호고,충북고,금천고,흥덕고,2023
2315,남,0.94661,청주고,서원고,흥덕고,금천고,청주대성고,청주신흥고,봉명고,2023
2316,남,0.90623,세광고,상당고,서원고,청석고,충북고,충대사대부고,청주대성고,2023
2317,남,0.9898,상당고,흥덕고,운호고,세광고,주성고,봉명고,금천고,2023
2318,남,0.96893,서원고,주성고,충대사대부고,금천고,청석고,흥덕고,운호고,2023
2319,남,0.91196,청석고,금천고,충북고,상당고,주성고,청주신흥고,청주대성고,2023
2320,남,0.98782,충북고,청석고,주성고,청주신흥고,흥덕고,청주대성고,세광고,2023
2321,남,0.98509,주성고,청주고,충대사대부고,흥덕고,청석고,봉명고,상당고,2023
2322,남,0.9424,청주고,금천고,청석고,흥덕고,충북고,상당고,운호고,2023
2323,남,0.961,청주대성고,청주고,청주신흥고,서원고,흥덕고,상당고,충대사대부고,2023
2324,남,0.99667,청주고,흥덕고,충북고,청주대성고,봉명고,서원고,청석고,2023
2325,남,0.94143,금천고,서원고,청주신흥고,운호고,청석고,흥덕고,청주고,2023
2326,남,0.96552,충북고,청주고,흥덕고,세광고,청석고,운호고,서원고,2023
2327,남,0.91991,주성고,흥덕고,충대사대부고,금천고,세광고,운호고,청주대성고,2023
2328,남,0.92081,충북고,청주대성고,봉명고,주성고,흥덕고,충대사대부고,청주신흥고,2023
2329,남,0.99176,충북고,운호고,서원고,청주대성고,청주고,세광고,청주신흥고,2023
2330,남,0.90454,주성고,금천고,세광고,청주대성고,충대사대부고,서원고,청주신흥고,2023
2331,남,0.9721,세광고,청주고,운호고,서원고,봉명고,충대사대부고,금천고,2023
2332,남,0.98443,운호고,봉명고,충대사대부고,세광고,충북고,흥덕고,상당고,2023
2333,남,0.99566,흥덕고,충대사대부고,봉명고,서원고,청석고,청주대성고,주성고,2023
2334,남,0.92371,흥덕고,청주대성고,충대사대부고,청석고,청주고,금천고,세광고,2023
2335,남,0.92436,청석고,청주대성고,봉명고,금천고,청주신흥고,흥덕고,청주고,2023
2336,남,0.9358,충북고,상당고,청주고,서원고,청주신흥고,운호고,흥덕고,2023
2337,남,0.99789,충북고,청주대성고,청주신흥고,청석고,충대사대부고,서원고,금천고,2023
2338,남,0.92867,봉명고,세광고,금천고,청석고,운호고,청주대성고,상당고,2023
2339,남,0.96628,상당고,봉명고,충대사대부고,충북고,주성고,청주대성고,세광고,2023
2340,남,0.91599,청주고,청주신흥고,금천고,충대사대부고,충북고,청주대성고,주성고,2023
2341,남,0.91031,서원고,운호고,금천고,충북고,주성고,봉명고,청석고,2023
2342,남,0.90546,충북고,청석고,금천고,주성고,청주대성고,충대사대부고,서원고,2023
2343,남,0.9685,흥덕고,청주고,주성고,청주대성고,청주신흥고,상당고,충대사대부고,2023
2344,남,0.98903,운호고,청석고,청주신흥고,청주고,충북고,흥덕고,상당고,2023
2345,남,0.97272,흥덕고,충대사대부고,청주대성고,봉명고,상당고,청주고,주성고,2023
2346,남,0.9129,서원고,청석고,주성고,봉명고,청주신흥고,운호고,충대사대부고,2023
2347,남,0.96306,서원고,운호고,봉명고,충대사대부고,흥덕고,청주고,청석고,2023
2348,남,0.91836,주성고,충대사대부고,서원고,흥덕고,금천고,충북고,운호고,2023
2349,남,0.94591,서원고,충대사대부고,상당고,봉명고,주성고,금천고,충북고,2023
2350,남,0.94391,주성고,청주대성고,청석고,충대사대부고,청주고,서원고,청주신흥고,2023
2351,남,0.97505,청주대성고,서원고,운호고,금천고,충대사대부고,주성고,상당고,2023
2352,남,0.98998,청주고,충북고,봉명고,세광고,주성고,서원고,운호고,2023
2353,남,0.91914,청석고,주성고,서원고,봉명고,충북고,청주고,청주대성고,2023
2354,남,0.96645,청석고,상당고,금천고,운호고,서원고,청주신흥고,봉명고,2023
2355,남,0.92858,서원고,흥덕고,상당고,봉명고,청주신흥고,세광고,충북고,2023
2356,남,0.96506,충북고,봉명고,청주고,운호고,청주대성고,금천고,세광고,2023
2357,남,0.94034,청주신흥고,금천고,운호고,흥덕고,주성고,청주고,상당고,2023
2358,남,0.91111,상당고,운호고,청주신흥고,봉명고,서원고,흥덕고,청석고,2023
2359,남,0.93609,청석고,세광고,봉명고,충대사대부고,청주신흥고,청주고,상당고,2023
2360,남,0.95045,충대사대부고,충북고,청주대성고,운호고,주성고,청석고,서원고,2023
2361,남,0.95193,운호고,청주고,충북고,주성고,청주대성고,청석고,상당고,2023
2362,남,0.92795,청주신흥고,청주고,봉명고,금천고,청석고,청주대성고,서원고,2023
2363,남,0.91462,운호고,주성고,충대사대부고,청석고,봉명고,상당고,청주신흥고,2023
2364,남,0.98737,운호고,상당고,세광고,충대사대부고,금천고,청주대성고,충북고,2023
2365,남,0.96973,청주고,운호고,청주대성고,주성고,청주신흥고,세광고,서원고,2023
2366,남,0.90286,청석고,청주고,운호고,흥덕고,세광고,봉명고,상당고,2023
2367,남,0.956,서원고,봉명고,금천고,세광고,운호고,충대사대부고,청주신흥고,2023
2368,남,0.94056,세광고,청주고,봉명고,청주대성고,서원고,운호고,상당고,2023
2369,남,0.9219,세광고,봉명고,청주대성고,청주고,충북고,충대사대부고,운호고,2023
2370,남,0.94229,청주대성고,청석고,주성고,봉명고,청주신흥고,세광고,서원고,2023
2371,남,0.93841,청주신흥고,충북고,서원고,세광고,충대사대부고,흥덕고,주성고,2023
2372,남,0.90944,충북고,청주고,상당고,충대사대부고,봉명고,서원고,세광고,2023
2373,남,0.99821,청주고,흥덕고,운호고,충대사대부고,봉명고,금천고,서원고,2023
2374,남,0.9811,서원고,충대사대부고,청주신흥고,상당고,주성고,봉명고,청주고,2023
2375,남,0.99021,청주대성고,금천고,상당고,흥덕고,청주고,세광고,봉명고,2023
2376,남,0.97425,세광고,서원고,충북고,청주신흥고,충대사대부고,봉명고,흥덕고,2023
2377,남,0.95339,주성고,상당고,충북고,서원고,청주신흥고,봉명고,운호고,2023
2378,남,0.97956,청주신흥고,청주대성고,상당고,서원고,주성고,금천고,청석고,2023
2379,남,0.9113,봉명고,서원고,충대사대부고,청주대성고,충북고,금천고,세광고,2023
2380,남,0.97711,운호고,청석고,봉명고,충대사대부고,세광고,상당고,청주신흥고,2023
2381,남,0.9384,충대사대부고,봉명고,충북고,세광고,청주대성고,상당고,금천고,2023
2382,남,0.95992,금천고,상당고,세광고,충대사대부고,서원고,청석고,운호고,2023
2383,남,0.96223,청주고,금천고,충북고,청석고,상당고,서원고,청주대성고,2023
2384,남,0.93055,청석고,주성고,흥덕고,서원고,충대사대부고,청주신흥고,금천고,2023
2385,남,0.98369,청주대성고,충대사대부고,운호고,흥덕고,금천고,청주고,상당고,2023
2386,남,0.97891,세광고,흥덕고,충북고,금천고,충대사대부고,봉명고,청주고,2023
2387,남,0.96314,서원고,운호고,주성고,충대사대부고,세광고,충북고,상당고,2023
2388,남,0.95289,충대사대부고,운호고,세광고,서원고,청주신흥고,청주대성고,청주고,2023
2389,남,0.91212,청석고,흥덕고,주성고,운호고,봉명고,청주고,세광고,2023
2390,남,0.99164,상당고,금천고,운호고,흥덕고,청주고,충대사대부고,주성고,2023
2391,남,0.94904,금천고,청주대성고,운호고,서원고,세광고,상당고,청주고,2023
2392,남,0.99052,청석고,운호고,서원고,주성고,청주대성고,금천고,세광고,2023
2393,남,0.97502,충북고,금천고,청석고,주성고,청주대성고,흥덕고,상당고,2023
2394,남,0.9393,충북고,운호고,흥덕고,청석고,봉명고,충대사대부고,주성고,2023
2395,남,0.90658,충북고,세광고,청주신흥고,청주고,충대사대부고,흥덕고,봉명고,2023
2396,남,0.9683,청주고,충북고,주성고,청주대성고,세광고,봉명고,운호고,2023
2397,남,0.99677,봉명고,금천고,청주고,충북고,서원고,세광고,청주신흥고,2023
2398,남,0.94794,청주신흥고,서원고,흥덕고,청석고,금천고,충북고,봉명고,2023
2399,남,0.90805,청주고,주성고,봉명고,청주대성고,흥덕고,상당고,청주신흥고,2023
2400,남,0.91703,청석고,흥덕고,금천고,주성고,서원고,충북고,청주고,2023
2401,남,0.94118,상당고,서원고,세광고,봉명고,충북고,금천고,충대사대부고,2023
2402,남,0.9414,세광고,금천고,충대사대부고,서원고,청주대성고,청주신흥고,운호고,2023
2403,남,0.93175,충북고,금천고,세광고,서원고,흥덕고,청주대성고,청주신흥고,2023
2404,남,0.96977,청석고,운호고,서원고,흥덕고,상당고,충북고,금천고,2023
2405,남,0.94103,상당고,봉명고,충대사대부고,세광고,청주대성고,주성고,청주고,2023
2406,남,0.95612,세광고,충대사대부고,서원고,청주고,흥덕고,상당고,청주대성고,2023
2407,남,0.92543,금천고,상당고,운호고,충북고,봉명고,충대사대부고,청주대성고,2023
2408,남,0.96404,서원고,금천고,흥덕고,청석고,청주신흥고,봉명고,충대사대부고,2023
2409,남,0.98919,금천고,주성고,충북고,충대사대부고,세광고,청주신흥고,흥덕고,2023
2410,남,0.99455,충대사대부고,청주신흥고,세광고,운호고,청석고,금천고,주성고,2023
2411,남,0.93577,청주고,청석고,청주대성고,흥덕고,충대사대부고,상당고,운호고,2023
2412,남,0.97686,청주대성고,흥덕고,주성고,운호고,봉명고,청석고,세광고,2023
2413,남,0.9868,청석고,상당고,서원고,충북고,주성고,흥덕고,충대사대부고,2023
2414,남,0.92607,청주고,청주신흥고,청주대성고,운호고,금천고,봉명고,충북고,2023
2415,남,0.93032,운호고,청주고,청석고,금천고,청주대성고,서원고,주성고,2023
2416,남,0.92265,운호고,서원고,주성고,봉명고,청석고,청주대성고,세광고,2023
2417,남,0.95002,청주대성고,충북고,청주신흥고,금천고,봉명고,흥덕고,청주고,2023
2418,남,0.908,상당고,세광고,청주대성고,청주고,충북고,금천고,봉명고,2023
2419,남,0.91423,청석고,금천고,상당고,봉명고,청주고,주성고,흥덕고,2023
2420,여,0.02837,충대사대부고,산남고,상당고,청주여고,청주대성고,금천고,일신여고,2023
2421,여,0.01741,상당고,봉명고,충북여고,일신여고,청주여고,청주대성고,주성고,2023
2422,여,0.06679,주성고,충대사대부고,봉명고,서원고,흥덕고,청주중앙여고,청주대성고,2023
2423,여,0.05601,서원고,산남고,청주중앙여고,일신여고,흥덕고,주성고,청주여고,2023
2424,여,0.03094,충북여고,주성고,충대사대부고,금천고,청주중앙여고,산남고,상당고,2023
2425,여,0.07315,충북여고,일신여고,청주중앙여고,상당고,청주여고,봉명고,충대사대부고,2023
2426,여,0.04979,서원고,충대사대부고,상당고,청주대성고,주성고,청주중앙여고,금천고,2023
2427,여,0.02047,산남고,충북여고,상당고,충대사대부고,청주대성고,봉명고,일신여고,2023
2428,여,0.07029,청주여고,금천고,청주대성고,주성고,산남고,상당고,서원고,2023
2429,여,0.02479,청주여고,금천고,서원고,봉명고,청주중앙여고,주성고,충대사대부고,2023
2430,여,0.05957,충북여고,청주중앙여고,상당고,서원고,충대사대부고,청주대성고,금천고,2023
2431,여,0.07169,봉명고,서원고,상당고,청주대성고,주성고,흥덕고,청주중앙여고,2023
2432,여,0.00503,충대사대부고,청주중앙여고,충북여고,흥덕고,주성고,서원고,봉명고,2023
2433,여,0.05459,충북여고,봉명고,주성고,청주대성고,상당고,흥덕고,청주여고,2023
2434,여,0.01724,흥덕고,충대사대부고,서원고,산남고,금천고,상당고,청주중앙여고,2023
2435,여,0.04743,청주중앙여고,청주대성고,청주여고,산남고,상당고,충대사대부고,서원고,2023
2436,여,0.00261,서원고,충북여고,산남고,청주여고,청주대성고,상당고,일신여고,2023
2437,여,0.09487,충대사대부고,봉명고,주성고,금천고,일신여고,상당고,청주중앙여고,2023
2438,여,0.08459,흥덕고,청주여고,서원고,산남고,상당고,충대사대부고,주성고,2023
2439,여,0.09207,산남고,봉명고,청주여고,충대사대부고,일신여고,상당고,충북여고,2023
2440,여,0.07926,충북여고,청주여고,흥덕고,일신여고,금천고,산남고,청주중앙여고,2023
2441,여,0.05472,봉명고,흥덕고,산남고,서원고,충북여고,주성고,청주중앙여고,2023
2442,여,0.0042,산남고,충대사대부고,청주중앙여고,금천고,봉명고,일신여고,주성고,2023
2443,여,0.04502,흥덕고,청주대성고,금천고,봉명고,주성고,청주중앙여고,상당고,2023
2444,여,0.03144,일신여고,봉명고,산남고,상당고,청주대성고,흥덕고,청주여고,2023
2445,여,0.04738,산남고,서원고,청주여고,상당고,흥덕고,청주중앙여고,충북여고,2023
2446,여,0.05335,청주여고,서원고,금천고,충북여고,상당고,흥덕고,청주대성고,2023
2447,여,0.01152,흥덕고,청주중앙여고,봉명고,상당고,청주여고,충북여고,충대사대부고,2023
2448,여,0.00629,봉명고,일신여고,금천고,청주중앙여고,청주대성고,충대사대부고,서원고,2023
2449,여,0.09288,주성고,서원고,충북여고,상당고,금천고,봉명고,충대사대부고,2023
2450,여,0.07411,청주대성고,금천고,충북여고,서원고,주성고,산남고,봉명고,2023
2451,여,0.01843,금천고,청주여고,상당고,충북여고,일신여고,청주중앙여고,서원고,2023
2452,여,0.09289,주성고,청주중앙여고,청주대성고,금천고,상당고,산남고,충대사대부고,2023
2453,여,0.01585,봉명고,흥덕고,금천고,주성고,충북여고,충대사대부고,상당고,2023
2454,여,0.09794,청주대성고,청주중앙여고,산남고,봉명고,주성고,흥덕고,충북여고,2023
2455,여,0.07662,일신여고,금천고,상당고,산남고,서원고,청주대성고,봉명고,2023
2456,여,0.00792,봉명고,산남고,주성고,서원고,일신여고,충북여고,청주대성고,2023
2457,여,0.0194,충대사대부고,금천고,충북여고,상당고,청주여고,청주중앙여고,산남고,2023
2458,여,0.06921,청주중앙여고,서원고,청주여고,흥덕고,충대사대부고,청주대성고,상당고,2023
2459,여,0.01242,충북여고,서원고,청주여고,산남고,충대사대부고,상당고,흥덕고,2023
2460,여,0.01506,청주중앙여고,청주대성고,상당고,청주여고,충대사대부고,일신여고,봉명고,2023
2461,여,0.0666,금천고,충북여고,산남고,주성고,봉명고,상당고,충대사대부고,2023
2462,여,0.06676,청주대성고,상당고,일신여고,충북여고,주성고,청주중앙여고,금천고,2023
2463,여,0.08177,주성고,충대사대부고,청주대성고,서원고,봉명고,금천고,산남고,2023
2464,여,0.00538,상당고,일신여고,청주중앙여고,주성고,충대사대부고,청주대성고,금천고,2023
2465,여,0.06442,봉명고,주성고,청주여고,청주중앙여고,금천고,산남고,서원고,2023
2466,여,0.05268,금천고,청주여고,봉명고,흥덕고,산남고,청주대성고,상당고,2023
2467,여,0.01451,서원고,금천고,상당고,청주여고,산남고,청주중앙여고,흥덕고,2023
2468,여,0.03364,흥덕고,청주여고,충북여고,산남고,금천고,주성고,청주중앙여고,2023
2469,여,0.06567,청주여고,청주중앙여고,일신여고,청주대성고,산남고,충대사대부고,흥덕고,2023
2470,여,0.01152,충북여고,상당고,충대사대부고,일신여고,청주여고,청주중앙여고,주성고,2023
2471,여,0.08424,주성고,금천고,서원고,청주대성고,충대사대부고,충북여고,상당고,2023
2472,여,0.05479,청주대성고,청주중앙여고,상당고,산남고,흥덕고,주성고,청주여고,2023
2473,여,0.01329,서원고,충북여고,주성고,금천고,청주대성고,충대사대부고,일신여고,2023
2474,여,0.08682,충북여고,청주중앙여고,충대사대부고,금천고,흥덕고,주성고,봉명고,2023
2475,여,0.02863,상당고,주성고,청주여고,일신여고,금천고,청주중앙여고,흥덕고,2023
2476,여,0.03108,금천고,일신여고,봉명고,상당고,충대사대부고,청주중앙여고,충북여고,2023
2477,여,0.0841,봉명고,충대사대부고,주성고,서원고,상당고,금천고,흥덕고,2023
2478,여,0.02001,흥덕고,산남고,봉명고,청주대성고,일신여고,서원고,충대사대부고,2023
2479,여,0.02413,봉명고,충북여고,산남고,청주여고,상당고,충대사대부고,청주대성고,2023
2480,여,0.08783,청주여고,청주중앙여고,흥덕고,일신여고,봉명고,산남고,충북여고,2023
2481,여,0.00412,서원고,청주여고,충대사대부고,청주대성고,봉명고,충북여고,청주중앙여고,2023
2482,여,0.06055,청주대성고,흥덕고,금천고,상당고,봉명고,청주여고,충대사대부고,2023
2483,여,0.00544,봉명고,청주대성고,상당고,청주여고,흥덕고,충북여고,산남고,2023
2484,여,0.04948,일신여고,충북여고,충대사대부고,봉명고,금천고,주성고,청주중앙여고,2023
2485,여,0.01919,흥덕고,충북여고,충대사대부고,산남고,주성고,금천고,청주대성고,2023
2486,여,0.01022,청주중앙여고,서원고,일신여고,금천고,청주대성고,충대사대부고,주성고,2023
2487,여,0.05318,일신여고,충북여고,금천고,청주여고,흥덕고,상당고,봉명고,2023
2488,여,0.09102,산남고,주성고,서원고,상당고,금천고,흥덕고,청주여고,2023
2489,여,0.0699,봉명고,충대사대부고,산남고,금천고,청주대성고,상당고,서원고,2023
2490,여,0.0721,청주중앙여고,충대사대부고,일신여고,흥덕고,서원고,상당고,청주대성고,2023
2491,여,0.05778,산남고,청주중앙여고,금천고,일신여고,청주여고,청주대성고,서원고,2023
2492,여,0.06185,충북여고,일신여고,충대사대부고,산남고,청주여고,주성고,흥덕고,2023
2493,여,0.07284,청주대성고,흥덕고,봉명고,일신여고,금천고,주성고,산남고,2023
2494,여,0.08474,상당고,청주여고,주성고,금천고,일신여고,산남고,흥덕고,2023
2495,여,0.05187,충대사대부고,일신여고,상당고,봉명고,충북여고,청주여고,산남고,2023
2496,여,0.06001,상당고,일신여고,봉명고,주성고,흥덕고,청주중앙여고,청주여고,2023
2497,여,0.06819,서원고,금천고,충북여고,봉명고,청주중앙여고,청주여고,충대사대부고,2023
2498,여,0.05527,청주중앙여고,산남고,청주대성고,충북여고,금천고,봉명고,서원고,2023
2499,여,0.00041,봉명고,서원고,청주중앙여고,상당고,일신여고,산남고,금천고,2023
2500,여,0.08028,충대사대부고,주성고,봉명고,서원고,상당고,산남고,청주여고,2023
2501,여,0.03339,청주대성고,일신여고,봉명고,흥덕고,산남고,충북여고,금천고,2023
2502,여,0.06091,청주대성고,상당고,청주여고,청주중앙여고,봉명고,금천고,서원고,2023
2503,여,0.03259,주성고,청주중앙여고,청주여고,충대사대부고,흥덕고,금천고,일신여고,2023
2504,여,0.02919,서원고,청주여고,충북여고,산남고,봉명고,청주중앙여고,충대사대부고,2023
2505,여,0.0531,일신여고,충북여고,흥덕고,상당고,청주여고,충대사대부고,청주대성고,2023
2506,여,0.00301,주성고,금천고,상당고,충북여고,봉명고,청주대성고,청주중앙여고,2023
2507,여,0.03224,봉명고,주성고,충대사대부고,청주중앙여고,산남고,상당고,충북여고,2023
2508,여,0.06005,일신여고,흥덕고,상당고,금천고,청주대성고,서원고,봉명고,2023
2509,여,0.00569,주성고,봉명고,금천고,충북여고,청주여고,일신여고,청주중앙여고,2023
2510,여,0.0591,충대사대부고,봉명고,산남고,청주대성고,금천고,흥덕고,일신여고,2023
2511,여,0.04491,봉명고,청주여고,청주중앙여고,청주대성고,산남고,흥덕고,주성고,2023
2512,여,0.01487,서원고,봉명고,주성고,충북여고,산남고,상당고,청주여고,2023
2513,여,0.01435,주성고,봉명고,서원고,청주중앙여고,충북여고,일신여고,상당고,2023
2514,여,0.07406,충대사대부고,산남고,일신여고,흥덕고,주성고,청주여고,청주대성고,2023
2515,여,0.08736,금천고,서원고,충북여고,상당고,청주여고,청주대성고,충대사대부고,2023
2516,여,0.00573,흥덕고,상당고,충북여고,서원고,충대사대부고,산남고,봉명고,2023
2517,여,0.05692,충북여고,충대사대부고,청주중앙여고,청주대성고,상당고,청주여고,금천고,2023
2518,여,0.01575,주성고,일신여고,산남고,서원고,청주여고,금천고,흥덕고,2023
2519,여,0.08083,충대사대부고,충북여고,상당고,청주중앙여고,서원고,일신여고,청주여고,2023
2520,여,0.01045,봉명고,일신여고,청주대성고,충대사대부고,청주여고,금천고,흥덕고,2023
2521,여,0.06638,봉명고,주성고,산남고,흥덕고,청주여고,일신여고,청주중앙여고,2023
2522,여,0.09124,상당고,충북여고,봉명고,청주대성고,흥덕고,서원고,청주여고,2023
2523,여,0.08528,봉명고,충북여고,상당고,청주대성고,일신여고,주성고,청주여고,2023
2524,여,0.08836,청주대성고,상당고,일신여고,산남고,청주중앙여고,봉명고,주성고,2023
2525,여,0.00164,청주대성고,충대사대부고,주성고,일신여고,상당고,서원고,봉명고,2023
2526,여,0.09045,봉명고,충북여고,충대사대부고,흥덕고,주성고,상당고,금천고,2023
2527,여,0.07389,주성고,흥덕고,산남고,서원고,봉명고,청주중앙여고,일신여고,2023
2528,여,0.0591,금천고,충대사대부고,봉명고,청주중앙여고,충북여고,산남고,일신여고,2023
2529,여,0.05732,금천고,주성고,산남고,충대사대부고,상당고,흥덕고,일신여고,2023
2530,여,0.05952,봉명고,충북여고,흥덕고,충대사대부고,청주대성고,청주여고,서원고,2023
2531,여,0.07662,산남고,일신여고,청주여고,청주중앙여고,주성고,서원고,청주대성고,2023
2532,여,0.04947,충대사대부고,금천고,일신여고,산남고,봉명고,상당고,청주대성고,2023
2533,여,0.08223,금천고,주성고,충대사대부고,일신여고,청주중앙여고,산남고,청주대성고,2023
2534,여,0.05001,청주여고,일신여고,서원고,금천고,상당고,청주대성고,봉명고,2023
2535,여,0.09231,흥덕고,서원고,금천고,충북여고,주성고,산남고,청주여고,2023
2536,여,0.05149,충북여고,봉명고,일신여고,상당고,청주여고,서원고,청주대성고,2023
2537,여,0.07449,일신여고,흥덕고,상당고,금천고,청주대성고,청주중앙여고,봉명고,2023
2538,여,0.04407,청주여고,충대사대부고,충북여고,일신여고,청주대성고,산남고,봉명고,2023
